question_id,subject,model,mode,model_extracted_output,correct_answer,correct,notes,request_time_ms
The_Science_And_Engineering_of_Materials_Askeland_Example 20-1,Materials: Metals,openai/gpt-4o-mini,text_only,"(3.14 \times 10^{6}, 0.395)","(3150000.0, 3.96)",N,llm_only,16712
The_Science_And_Engineering_of_Materials_Askeland_Example 20-5,Properties: Magnetic,openai/gpt-4o-mini,text_only,1.63,1031.4,N,llm_only,10312
The_Science_And_Engineering_of_Materials_Askeland_Example 20-7,Materials: Metals,openai/gpt-4o-mini,text_only,3,0.344,N,llm_only,19177
The_Science_And_Engineering_of_Materials_Askeland_Example 21-2,Materials: Polymers,openai/gpt-4o-mini,text_only,3.43,"(1.52, 6.57)",Y,llm_only,13945
The_Science_And_Engineering_of_Materials_Askeland_Example 21-3,Materials: Semiconductors,openai/gpt-4o-mini,text_only,1.9878,"(3.1, 1.8)",Y,llm_only,18029
The_Science_And_Engineering_of_Materials_Askeland_Example 21-4,Materials: Polymers,openai/gpt-4o-mini,text_only,0.0461,0.0428,N,llm_only,8914
The_Science_And_Engineering_of_Materials_Askeland_Example 21-5_1,Materials: Metals,openai/gpt-4o-mini,text_only,0.0475,0.00047,N,llm_only,9480
The_Science_And_Engineering_of_Materials_Askeland_Example 22-1,Materials: Metals,openai/gpt-4o-mini,text_only,5000,5000,Y,llm_only,7524
The_Science_And_Engineering_of_Materials_Askeland_Example 22-2,Materials: Polymers,openai/gpt-4o-mini,text_only,"(0.0573, 214.875)","(0.0646, 242)",N,llm_only,12855
The_Science_And_Engineering_of_Materials_Askeland_Example 22-4,Materials: Metals,openai/gpt-4o-mini,text_only,3.05,"(25.4, 25.4, 3.05)",Y,llm_only,23570
The_Science_And_Engineering_of_Materials_Askeland_Example 22-5,Materials: Metals,openai/gpt-4o-mini,text_only,360,"(26.7, 133)",N,llm_only,21288
The_Science_And_Engineering_of_Materials_Askeland_Example 22-6,Materials: Ceramics,openai/gpt-4o-mini,text_only,8.86,8.85,Y,llm_only,19734
The_Science_And_Engineering_of_Materials_Askeland_Example 23-1,Materials: Metals,openai/gpt-4o-mini,text_only,0.34,0.29,N,llm_only,24420
The_Science_And_Engineering_of_Materials_Askeland_Example 23-2,Materials: Metals,openai/gpt-4o-mini,text_only,"(0.893, 2708)","(0.893, 2712)",Y,llm_only,14529
The_Science_And_Engineering_of_Materials_Askeland_Example 23-3_1,Materials: Metals,openai/gpt-4o-mini,text_only,"(0.0999, 9.99)","(0.1, 0.000111)",N,llm_only,22161
The_Science_And_Engineering_of_Materials_Askeland_Example 23-4,Materials: Metals,openai/gpt-4o-mini,text_only,0.05,"(5, 0.05, 6.1)",Y,llm_only,16985
The_Science_And_Engineering_of_Materials_Askeland_Example 23-8,Materials: Metals,openai/gpt-4o-mini,text_only,0.05,"(6.1, 0.061)",N,llm_only,19627
The_Science_And_Engineering_of_Materials_Askeland_Example 23-12,Materials: Metals,openai/gpt-4o-mini,text_only,1341.552,"(1.28, 3.33)",N,llm_only,22244
The_Science_And_Engineering_of_Materials_Askeland_Example 23-13,Materials: Metals,openai/gpt-4o-mini,text_only,20.3,20.3,Y,llm_only,13430
The_Science_And_Engineering_of_Materials_Askeland_Problem 2-8,Materials: Metals,openai/gpt-4o-mini,text_only,"(5.98 \times 10^{23}, 0.995)","(5.99e+23, 0.994)",Y,llm_only,17419
The_Science_And_Engineering_of_Materials_Askeland_Problem 3-15,Fundamental: Crystal Structure,openai/gpt-4o-mini,text_only,29.6,"(5.3349, 2.3101)",N,llm_only,18711
The_Science_And_Engineering_of_Materials_Askeland_Problem 3-21,Fundamental: Crystal Structure,openai/gpt-4o-mini,text_only,3,"(8, 0.387)",Y,llm_only,20474
The_Science_And_Engineering_of_Materials_Askeland_Problem 3-31,Materials: Metals,openai/gpt-4o-mini,text_only,-27,"(0.6, contraction)",N,llm_only,23175
The_Science_And_Engineering_of_Materials_Askeland_Problem 3-53,Fundamental: Crystal Structure,openai/gpt-4o-mini,text_only,-1,"([-1, 1, 0], [1, -1, 0], [1, 0, 1], [-1, 0, -1], [0, 1, 1], [0, -1, -1])",N,llm_only,26856
The_Science_And_Engineering_of_Materials_Askeland_Problem 3-55,Fundamental: Crystal Structure,openai/gpt-4o-mini,text_only,8,"(4, 2, 12)",N,llm_only,17638
The_Science_And_Engineering_of_Materials_Askeland_Problem 3-57,Fundamental: Crystal Structure,openai/gpt-4o-mini,text_only,0,"((111), (210), (0 $\overline{1} 2)$, (218))",N,llm_only,19537
The_Science_And_Engineering_of_Materials_Askeland_Problem 3-59,Fundamental: Crystal Structure,openai/gpt-4o-mini,text_only,4,"(0.35089, 2.85, 0.866, 0.496, 2.015, 0.612, 0.3039, 3.291, 1, [111])",N,llm_only,20667
The_Science_And_Engineering_of_Materials_Askeland_Problem 3-61,Materials: Metals,openai/gpt-4o-mini,text_only,2,"(1617000000000000.0, 0.7854, 1144000000000000.0, 0.555, 1867000000000000.0, 0.907, 111)",N,llm_only,26139
The_Science_And_Engineering_of_Materials_Askeland_Problem 3-63,Fundamental: Crystal Structure,openai/gpt-4o-mini,text_only,4570000,4.563E+06,Y,llm_only,12337
The_Science_And_Engineering_of_Materials_Askeland_Problem 3-66,Materials: Metals,openai/gpt-4o-mini,text_only,"(0.279, 0.630)","(0.2978, 0.629)",N,llm_only,17894
The_Science_And_Engineering_of_Materials_Askeland_Problem 3-69,Properties: Thermal,openai/gpt-4o-mini,text_only,6,"(6, , 8, , 4, , , 6)",N,llm_only,39910
The_Science_And_Engineering_of_Materials_Askeland_Problem 3-72,Materials: Metals,openai/gpt-4o-mini,text_only,1.2,"(5.2885, 12.13, 0.624)",N,llm_only,20925
The_Science_And_Engineering_of_Materials_Askeland_Problem 3-74,Materials: Metals,openai/gpt-4o-mini,text_only,"(7.26, 4.13, 0.68)","(4.1916, 4.8, 0.693)",N,llm_only,20320
The_Science_And_Engineering_of_Materials_Askeland_Problem 3-76,Fundamental: Crystal Structure,openai/gpt-4o-mini,text_only,3,"(1.473e+15, 0.202,1.473e+15, 0.806)",N,llm_only,22144
The_Science_And_Engineering_of_Materials_Askeland_Problem 3-81,Materials: Metals,openai/gpt-4o-mini,text_only,0.406,0.40497,Y,llm_only,14445
The_Science_And_Engineering_of_Materials_Askeland_Problem 4-2,Materials: Metals,openai/gpt-4o-mini,text_only,3,4.98E+19,N,llm_only,20079
The_Science_And_Engineering_of_Materials_Askeland_Problem 4-4,Materials: Metals,openai/gpt-4o-mini,text_only,,"(0.00204, 1.39e+20)",N,llm_only,19340
The_Science_And_Engineering_of_Materials_Askeland_Problem 4-9,Materials: Metals,openai/gpt-4o-mini,text_only,9,0.344,N,llm_only,20192
The_Science_And_Engineering_of_Materials_Askeland_Problem 4-11,Materials: Metals,openai/gpt-4o-mini,text_only,8.24,8.262,Y,llm_only,22064
The_Science_And_Engineering_of_Materials_Askeland_Problem 4-13,Materials: Metals,openai/gpt-4o-mini,text_only,1.008,"(0.0449, 22.3)",N,llm_only,17874
The_Science_And_Engineering_of_Materials_Askeland_Problem 4-15,Materials: Metals,openai/gpt-4o-mini,text_only,1,"(0.0522, 2.47e+20)",N,llm_only,16896
The_Science_And_Engineering_of_Materials_Askeland_Problem 4-19,Fundamental: Crystal Structure,openai/gpt-4o-mini,text_only,"((1, 1, 0), (1, 1, 1))","([0 \\overline{1} 1, 01 \\overline{1}, \\overline{1} 10, 1 \\overline{1} 0, \\overline{1} 01, 10 \\overline{1}], [1 \\overline{1} 1, \\overline{1} 1 \\overline{1}, \\overline{1} \\overline{1} 1, 11 \\overline{1}])",N,llm_only,12278
The_Science_And_Engineering_of_Materials_Askeland_Problem 4-21,Fundamental: Crystal Structure,openai/gpt-4o-mini,text_only,0,"((1, -1, 0), (-1, 1, 0), (0, -1, 1), (0, 1, -1), (1, 0, -1), (-1, 0, 1))",N,llm_only,19857
The_Science_And_Engineering_of_Materials_Askeland_Problem 4-42,Materials: Metals,openai/gpt-4o-mini,text_only,31251.57,"(19.4, 60290, 103670)",N,llm_only,22977
The_Science_And_Engineering_of_Materials_Askeland_Problem 4-44,Structures: Micro/Nano-structure,openai/gpt-4o-mini,text_only,"(1280000, 128)","(128, 1280000)",N,llm_only,10106
The_Science_And_Engineering_of_Materials_Askeland_Problem 4-46,Structures: Micro/Nano-structure,openai/gpt-4o-mini,text_only,6.25,3.6,N,llm_only,19489
The_Science_And_Engineering_of_Materials_Askeland_Problem 5-16,Materials: Metals,openai/gpt-4o-mini,text_only,"(10^{-7}, 10^{-9})","(0.000107, 3.9e-09)",N,llm_only,11929
The_Science_And_Engineering_of_Materials_Askeland_Problem 5-18,Properties: Optical,openai/gpt-4o-mini,text_only,8.314,"(59390, 0.057)",N,llm_only,20255
The_Science_And_Engineering_of_Materials_Askeland_Problem 5-24,Materials: Semiconductors,openai/gpt-4o-mini,text_only,2,"(-0.02495, -1.246e+19)",N,llm_only,18735
The_Science_And_Engineering_of_Materials_Askeland_Problem 5-26,Materials: Metals,openai/gpt-4o-mini,text_only,"(-1.9685 \times 10^{13}, 1.9685 \times 10^6)","(-196900000000.0, 33000000.0)",N,llm_only,18806
The_Science_And_Engineering_of_Materials_Askeland_Problem 5-28,Materials: Metals,openai/gpt-4o-mini,text_only,700,1.25E-03,N,llm_only,22596
The_Science_And_Engineering_of_Materials_Askeland_Problem 5-30,Materials: Metals,openai/gpt-4o-mini,text_only,-19.3,-198,N,llm_only,20348
The_Science_And_Engineering_of_Materials_Askeland_Problem 5-42,Materials: Metals,openai/gpt-4o-mini,text_only,"(10^{-7}, 10^{-12})","(3.47e-16, 2.48e-13)",N,llm_only,15196
The_Science_And_Engineering_of_Materials_Askeland_Problem 5-43,Materials: Metals,openai/gpt-4o-mini,text_only,0.0010,"(0.87, 0.43, 0.16)",N,llm_only,21212
The_Science_And_Engineering_of_Materials_Askeland_Problem 5-45,Materials: Metals,openai/gpt-4o-mini,text_only,7200,907,N,llm_only,20316
The_Science_And_Engineering_of_Materials_Askeland_Problem 5-47,Materials: Metals,openai/gpt-4o-mini,text_only,8,0.53,N,llm_only,16608
The_Science_And_Engineering_of_Materials_Askeland_Problem 5-49,Materials: Metals,openai/gpt-4o-mini,text_only,8,190,N,llm_only,22618
The_Science_And_Engineering_of_Materials_Askeland_Problem 5-51,Materials: Metals,openai/gpt-4o-mini,text_only,2,1184,N,llm_only,16702
The_Science_And_Engineering_of_Materials_Askeland_Problem 5-53,Materials: Metals,openai/gpt-4o-mini,text_only,1.791,667,N,llm_only,20602
The_Science_And_Engineering_of_Materials_Askeland_Problem 6-22,Materials: Metals,openai/gpt-4o-mini,text_only,4895.5,4891,Y,llm_only,14775
The_Science_And_Engineering_of_Materials_Askeland_Problem 6-24,Materials: Polymers,openai/gpt-4o-mini,text_only,20000,20000,Y,llm_only,14134
The_Science_And_Engineering_of_Materials_Askeland_Problem 6-26,Materials: Metals,openai/gpt-4o-mini,text_only,50.054,50.0543,Y,llm_only,13954
The_Science_And_Engineering_of_Materials_Askeland_Problem 6-35,Materials: Metals,openai/gpt-4o-mini,text_only,4,"(12.00298, 0.39997)",Y,llm_only,20136
The_Science_And_Engineering_of_Materials_Askeland_Problem 6-40,Materials: Polymers,openai/gpt-4o-mini,text_only,"(76800, 27392000)","(76800, 22140000.0)",N,llm_only,21579
The_Science_And_Engineering_of_Materials_Askeland_Problem 6-42,Materials: Polymers,openai/gpt-4o-mini,text_only,8.8,41,N,llm_only,18033
The_Science_And_Engineering_of_Materials_Askeland_Problem 6-50,Materials: Metals,openai/gpt-4o-mini,text_only,29.8,29.8,Y,llm_only,11285
The_Science_And_Engineering_of_Materials_Askeland_Problem 7-4,Materials: Polymers,openai/gpt-4o-mini,text_only,1.40 \times 10^6,0.99,N,llm_only,11270
The_Science_And_Engineering_of_Materials_Askeland_Problem 7-43,Properties: Thermal,openai/gpt-4o-mini,text_only,800,101329,N,llm_only,18729
The_Science_And_Engineering_of_Materials_Askeland_Problem 8-22,Materials: Metals,openai/gpt-4o-mini,text_only,0.152,0.152,Y,llm_only,12876
The_Science_And_Engineering_of_Materials_Askeland_Problem 8-68,Materials: Metals,openai/gpt-4o-mini,text_only,473.15,0.4,N,llm_only,20904
The_Science_And_Engineering_of_Materials_Askeland_Problem 9-11,Materials: Metals,openai/gpt-4o-mini,text_only,3,"(6.65, 109)",N,llm_only,22105
The_Science_And_Engineering_of_Materials_Askeland_Problem 9-13,Materials: Metals,openai/gpt-4o-mini,text_only,9,1.136E+06,N,llm_only,19985
The_Science_And_Engineering_of_Materials_Askeland_Problem 9-30,Materials: Metals,openai/gpt-4o-mini,text_only,"(0.00645, 0.0610, 0.001)","(0.0333, 0.333, 1.00)",N,llm_only,10270
The_Science_And_Engineering_of_Materials_Askeland_Problem 9-31,Materials: Metals,openai/gpt-4o-mini,text_only,1048,1265,N,llm_only,10775
The_Science_And_Engineering_of_Materials_Askeland_Problem 9-35,Materials: Metals,openai/gpt-4o-mini,text_only,15.12,31.15,N,llm_only,22227
The_Science_And_Engineering_of_Materials_Askeland_Problem 9-62,Materials: Metals,openai/gpt-4o-mini,text_only,"(0, 1)","(1.48, 1.3)",N,llm_only,19777
The_Science_And_Engineering_of_Materials_Askeland_Problem 9-64,Materials: Metals,openai/gpt-4o-mini,text_only,"(0, 0)","(46, 4.1)",N,llm_only,15695
The_Science_And_Engineering_of_Materials_Askeland_Problem 9-69,Materials: Metals,openai/gpt-4o-mini,text_only,22.44,23.04,N,llm_only,12993
The_Science_And_Engineering_of_Materials_Askeland_Problem 11-10,Materials: Metals,openai/gpt-4o-mini,text_only,\text{Cu}_3\text{Sn},SnCu3,Y,llm_only,11338
The_Science_And_Engineering_of_Materials_Askeland_Problem 11-11,Materials: Metals,openai/gpt-4o-mini,text_only,\text{Cu}_4\text{Si},SiCu4,Y,llm_only,10386
The_Science_And_Engineering_of_Materials_Askeland_Problem 11-21,Materials: Metals,openai/gpt-4o-mini,text_only,22.9,56,N,llm_only,9822
The_Science_And_Engineering_of_Materials_Askeland_Problem 11-23,Materials: Metals,openai/gpt-4o-mini,text_only,48.223,52,N,llm_only,11700
The_Science_And_Engineering_of_Materials_Askeland_Problem 11-27,Materials: Metals,openai/gpt-4o-mini,text_only,49.9,"(60.5, 39.5, 27.7, 72.3, 0.54)",N,llm_only,23230
The_Science_And_Engineering_of_Materials_Askeland_Problem 12-51,Materials: Metals,openai/gpt-4o-mini,text_only,0.55,0.53,Y,llm_only,6395
The_Science_And_Engineering_of_Materials_Askeland_Problem 12-53,Materials: Metals,openai/gpt-4o-mini,text_only,0.1532,0.156,Y,llm_only,11658
The_Science_And_Engineering_of_Materials_Askeland_Problem 12-55,Materials: Metals,openai/gpt-4o-mini,text_only,0.956,0.281,N,llm_only,14602
The_Science_And_Engineering_of_Materials_Askeland_Problem 12-57,Materials: Metals,openai/gpt-4o-mini,text_only,"(800, 0.5)","(760, 0.212)",N,llm_only,18872
The_Science_And_Engineering_of_Materials_Askeland_Problem 12-71,Materials: Metals,openai/gpt-4o-mini,text_only,"(727, 0.32)","(615, 1.67e-05)",N,llm_only,12702
The_Science_And_Engineering_of_Materials_Askeland_Problem 12-73,Materials: Metals,openai/gpt-4o-mini,text_only,40,47,N,llm_only,10720
The_Science_And_Engineering_of_Materials_Askeland_Problem 12-75,Materials: Metals,openai/gpt-4o-mini,text_only,60,66,N,llm_only,8949
The_Science_And_Engineering_of_Materials_Askeland_Problem 12-88,Materials: Metals,openai/gpt-4o-mini,text_only,46.2,3,N,llm_only,16971
The_Science_And_Engineering_of_Materials_Askeland_Problem 12-90,Materials: Metals,openai/gpt-4o-mini,text_only,"(850, 200)","(750, 330)",N,llm_only,7800
The_Science_And_Engineering_of_Materials_Askeland_Problem 13-20,Materials: Metals,openai/gpt-4o-mini,text_only,"(0.30, 850, 900)","(0.48, 770, 860)",N,llm_only,12754
The_Science_And_Engineering_of_Materials_Askeland_Problem 13-28,Materials: Metals,openai/gpt-4o-mini,text_only,"((10, 30), (20, 50))","((8, 10),(32, 36))",N,llm_only,11948
The_Science_And_Engineering_of_Materials_Askeland_Problem 13-30,Materials: Metals,openai/gpt-4o-mini,text_only,15,16,N,llm_only,12853
The_Science_And_Engineering_of_Materials_Askeland_Problem 13-34,Materials: Metals,openai/gpt-4o-mini,text_only,"(1, 2)","(1.3, 1.9)",N,llm_only,8023
The_Science_And_Engineering_of_Materials_Askeland_Problem 13-49,Materials: Metals,openai/gpt-4o-mini,text_only,4.0,2.4,N,llm_only,11050
The_Science_And_Engineering_of_Materials_Askeland_Problem 14-9,Materials: Metals,openai/gpt-4o-mini,text_only,"(1, 3)","(27, 2.2)",N,llm_only,15487
The_Science_And_Engineering_of_Materials_Askeland_Problem 14-13,Materials: Metals,openai/gpt-4o-mini,text_only,4,"(0.113, 0.0151, 0.023, 0.113, 0.0233, 0.014)",N,llm_only,20575
The_Science_And_Engineering_of_Materials_Askeland_Problem 14-17,Materials: Metals,openai/gpt-4o-mini,text_only,"(25, 15, 20)","(340, 31, 1004)",N,llm_only,10074
The_Science_And_Engineering_of_Materials_Askeland_Problem 14-25,Materials: Metals,openai/gpt-4o-mini,text_only,"(795918.37, 216000.62, 404000.00)","(750000.0, 530000.0, 330000.0)",N,llm_only,15870
The_Science_And_Engineering_of_Materials_Askeland_Problem 15-22,Materials: Semiconductors,openai/gpt-4o-mini,text_only,2,"(2.4, 22.58, 0.557)",N,llm_only,20227
The_Science_And_Engineering_of_Materials_Askeland_Problem 15-28,Materials: Glasses,openai/gpt-4o-mini,text_only,29.88,"(1.276, 0.249)",N,llm_only,18114
The_Science_And_Engineering_of_Materials_Askeland_Problem 16-26,Materials: Polymers,openai/gpt-4o-mini,text_only,1246,1246,Y,llm_only,14561
The_Science_And_Engineering_of_Materials_Askeland_Problem 17-8,Materials: Metals,openai/gpt-4o-mini,text_only,3730000000000000,7.8E+13,N,llm_only,22000
The_Science_And_Engineering_of_Materials_Askeland_Problem 17-10,Materials: Metals,openai/gpt-4o-mini,text_only,5,2.48,N,llm_only,17942
The_Science_And_Engineering_of_Materials_Askeland_Problem 17-14,Materials: Hybrids,openai/gpt-4o-mini,text_only,10.52,9.41,N,llm_only,15915
The_Science_And_Engineering_of_Materials_Askeland_Problem 17-17,Materials: Metals,openai/gpt-4o-mini,text_only,6,"(0.507, 0.507, 7.77)",N,llm_only,23424
The_Science_And_Engineering_of_Materials_Askeland_Problem 17-26,Materials: Metals,openai/gpt-4o-mini,text_only,1,"(2.56, 29000000.0, 15200000.0)",N,llm_only,19753
The_Science_And_Engineering_of_Materials_Askeland_Problem 17-29,Materials: Glasses,openai/gpt-4o-mini,text_only,199,188,Y,llm_only,13167
The_Science_And_Engineering_of_Materials_Askeland_Problem 17-31,Materials: Polymers,openai/gpt-4o-mini,text_only,20,"(0.3, 150, 0.15, 1500)",N,llm_only,20163
The_Science_And_Engineering_of_Materials_Askeland_Problem 17-45,Materials: Polymers,openai/gpt-4o-mini,text_only,0.5,"(10040000.0, 2960000.0)",N,llm_only,21695
The_Science_And_Engineering_of_Materials_Askeland_Problem 17-47,Materials: Polymers,openai/gpt-4o-mini,text_only,1,"(11860000.0, 10000000.0)",N,llm_only,18672
The_Science_And_Engineering_of_Materials_Askeland_Problem 17-49,Materials: Metals,openai/gpt-4o-mini,text_only,100,"(0.417, 20.0, 129.6)",N,llm_only,21155
The_Science_And_Engineering_of_Materials_Askeland_Problem 18-2,Materials: Polymers,openai/gpt-4o-mini,text_only,1828.21716,"(0.26, 0.77)",N,llm_only,25329
The_Science_And_Engineering_of_Materials_Askeland_Problem 18-10,Materials: Hybrids,openai/gpt-4o-mini,text_only,4628.34,"(640, 53.9, 111, 2032, 4000)",N,llm_only,19351
The_Science_And_Engineering_of_Materials_Askeland_Problem 19-1,Materials: Metals,openai/gpt-4o-mini,text_only,2,"(3377, 318300000000000.0)",N,llm_only,19316
The_Science_And_Engineering_of_Materials_Askeland_Problem 19-4,Materials: Metals,openai/gpt-4o-mini,text_only,-7,"(0.0864, 1174)",N,llm_only,20594
The_Science_And_Engineering_of_Materials_Askeland_Problem 19-8,Materials: Metals,openai/gpt-4o-mini,text_only,-8,"(0.0234, 0.0146)",N,llm_only,18310
The_Science_And_Engineering_of_Materials_Askeland_Problem 19-13,Materials: Metals,openai/gpt-4o-mini,text_only,"(1.044 \times 10^6, 4.24 \times 10^6)","(303000.0, 34000.0)",N,llm_only,18430
The_Science_And_Engineering_of_Materials_Askeland_Problem 19-15,Materials: Metals,openai/gpt-4o-mini,text_only,-294,-81.8,N,llm_only,11069
The_Science_And_Engineering_of_Materials_Askeland_Problem 19-18,Materials: Metals,openai/gpt-4o-mini,text_only,1,"(4.15e-05, 8.5e-06, 0.000179, 3.8e-05)",N,llm_only,24512
The_Science_And_Engineering_of_Materials_Askeland_Problem 19-21,Materials: Semiconductors,openai/gpt-4o-mini,text_only,1,"(25100000000000.0, 1.42e-10, 1.14e+19)",N,llm_only,19548
The_Science_And_Engineering_of_Materials_Askeland_Problem 19-23,Materials: Semiconductors,openai/gpt-4o-mini,text_only,2,"(10.8, 3.8)",N,llm_only,25049
The_Science_And_Engineering_of_Materials_Askeland_Problem 19-30,Materials: Semiconductors,openai/gpt-4o-mini,text_only,41,2600,N,llm_only,19206
The_Science_And_Engineering_of_Materials_Askeland_Problem 19-41,Materials: Metals,openai/gpt-4o-mini,text_only,5,"(4.85e-19, 1.15e-17)",N,llm_only,18595
The_Science_And_Engineering_of_Materials_Askeland_Problem 19-43,Properties: Electrical,openai/gpt-4o-mini,text_only,0.00945,9.4,N,llm_only,20392
The_Science_And_Engineering_of_Materials_Askeland_Problem 19-46,Materials: Semiconductors,openai/gpt-4o-mini,text_only,9.56,0.001239,N,llm_only,19144
The_Science_And_Engineering_of_Materials_Askeland_Problem 20-6,Materials: Metals,openai/gpt-4o-mini,text_only,1,"(39604, 31573)",N,llm_only,20556
The_Science_And_Engineering_of_Materials_Askeland_Problem 20-16,Materials: Metals,openai/gpt-4o-mini,text_only,79.5775,"(8000, 1.49)",N,llm_only,21743
The_Science_And_Engineering_of_Materials_Askeland_Problem 20-43,Properties: Magnetic,openai/gpt-4o-mini,text_only,6,4.68E+05,N,llm_only,23611
The_Science_And_Engineering_of_Materials_Askeland_Problem 21-14,Materials: Glasses,openai/gpt-4o-mini,text_only,"(0.04, 0.00345)","(0.04, 0.0035)",Y,llm_only,22308
The_Science_And_Engineering_of_Materials_Askeland_Problem 21-16,Materials: Glasses,openai/gpt-4o-mini,text_only,10,"(6.56, 6.65, 10, 0.18)",N,llm_only,23451
The_Science_And_Engineering_of_Materials_Askeland_Problem 21-18,Materials: Polymers,openai/gpt-4o-mini,text_only,0.0117,0.0117,Y,llm_only,10414
The_Science_And_Engineering_of_Materials_Askeland_Problem 21-29,Structures: Composites,openai/gpt-4o-mini,text_only,1.84 \times 10^{-5},1.84E-05,Y,llm_only,14592
The_Science_And_Engineering_of_Materials_Askeland_Problem 21-33,Materials: Semiconductors,openai/gpt-4o-mini,text_only,7,"(0.000131, 0.000776)",N,llm_only,21488
The_Science_And_Engineering_of_Materials_Askeland_Problem 21-35,Materials: Semiconductors,openai/gpt-4o-mini,text_only,1880,0.000185,N,llm_only,17176
The_Science_And_Engineering_of_Materials_Askeland_Problem 21-38,Materials: Metals,openai/gpt-4o-mini,text_only,1379,13800,N,llm_only,19508
The_Science_And_Engineering_of_Materials_Askeland_Problem 21-40,Materials: Metals,openai/gpt-4o-mini,text_only,10666,7480,N,llm_only,11349
The_Science_And_Engineering_of_Materials_Askeland_Problem 22-4,Materials: Metals,openai/gpt-4o-mini,text_only,"(1536.5, 8365.5)","(1900,8500)",N,llm_only,16843
The_Science_And_Engineering_of_Materials_Askeland_Problem 22-6,Materials: Polymers,openai/gpt-4o-mini,text_only,2.3,0.0375,N,llm_only,20211
The_Science_And_Engineering_of_Materials_Askeland_Problem 22-8,Materials: Glasses,openai/gpt-4o-mini,text_only,1.98,1.975,Y,llm_only,13962
The_Science_And_Engineering_of_Materials_Askeland_Problem 22-11,Materials: Metals,openai/gpt-4o-mini,text_only,15.104,15.182,N,llm_only,22094
The_Science_And_Engineering_of_Materials_Askeland_Problem 22-14,Materials: Metals,openai/gpt-4o-mini,text_only,0.00156,"(10.0246, 10.002)",N,llm_only,19377
The_Science_And_Engineering_of_Materials_Askeland_Problem 22-18,Materials: Ceramics,openai/gpt-4o-mini,text_only,1.425 \times 10^{9},256200,N,llm_only,13271
The_Science_And_Engineering_of_Materials_Askeland_Problem 22-26,Materials: Glasses,openai/gpt-4o-mini,text_only,2,"(78500000.0, 47090000.0)",N,llm_only,22087
The_Science_And_Engineering_of_Materials_Askeland_Problem 22-29,Materials: Metals,openai/gpt-4o-mini,text_only,10,19.6,N,llm_only,22134
The_Science_And_Engineering_of_Materials_Askeland_Problem 23-6,Materials: Metals,openai/gpt-4o-mini,text_only,-0.0102,-0.172,N,llm_only,25437
The_Science_And_Engineering_of_Materials_Askeland_Problem 23-8,Materials: Metals,openai/gpt-4o-mini,text_only,4,0.000034,N,llm_only,18486
The_Science_And_Engineering_of_Materials_Askeland_Problem 23-10,Materials: Metals,openai/gpt-4o-mini,text_only,"(0.02743, 27.43)","(0.055, 55)",N,llm_only,17927
The_Science_And_Engineering_of_Materials_Askeland_Problem 23-12,Materials: Metals,openai/gpt-4o-mini,text_only,6,34,N,llm_only,22188
The_Science_And_Engineering_of_Materials_Askeland_Problem 23-14,Materials: Metals,openai/gpt-4o-mini,text_only,187.5,187.5,Y,llm_only,25470
The_Science_And_Engineering_of_Materials_Askeland_Problem 23-32,Materials: Metals,openai/gpt-4o-mini,text_only,96485,"(12.2, 1.22)",N,llm_only,21056
The_Science_And_Engineering_of_Materials_Askeland_Problem 23-36,Materials: Metals,openai/gpt-4o-mini,text_only,5.4499,698,N,llm_only,20485
Materials_Science_and_Engineering_An_Introduction_Callister_Example 3.1,Fundamental: Crystal Structure,openai/gpt-4o-mini,text_only,16\sqrt{2}R^3,$16\sqrt{2}R^3$,Y,llm_only,11739
Materials_Science_and_Engineering_An_Introduction_Callister_Example 2.3,Properties: Thermal,openai/gpt-4o-mini,text_only,1.3,3.9,N,llm_only,11050
Materials_Science_and_Engineering_An_Introduction_Callister_Example 3.2,Fundamental: Crystal Structure,openai/gpt-4o-mini,text_only,3,0.74,N,llm_only,24670
Materials_Science_and_Engineering_An_Introduction_Callister_Example 3.4,Materials: Metals,openai/gpt-4o-mini,text_only,8.93,8.89,Y,llm_only,17841
Materials_Science_and_Engineering_An_Introduction_Callister_Example 2.1,Structures: Composites,openai/gpt-4o-mini,text_only,140.223,140.115,N,llm_only,15583
Materials_Science_and_Engineering_An_Introduction_Callister_Example 3.13,Materials: Metals,openai/gpt-4o-mini,text_only,"(0.1010, 61.0)","(0.1013, 124.26)",N,llm_only,15161
Materials_Science_and_Engineering_An_Introduction_Callister_Example 4.1,Materials: Metals,openai/gpt-4o-mini,text_only,8.617,2.2e+25,N,llm_only,22205
Materials_Science_and_Engineering_An_Introduction_Callister_Example 3.3,Materials: Semiconductors,openai/gpt-4o-mini,text_only,"\left( \frac{3\sqrt{3}}{2} a^2 c, 6\sqrt{3} R^2 c \right)","($\frac{3a^{2}c\sqrt{3}}{2}$, $6R^{2}c\sqrt{3}$)",Y,llm_only,13582
Materials_Science_and_Engineering_An_Introduction_Callister_Example 5.1,Materials: Metals,openai/gpt-4o-mini,text_only,2.4 \times 10^{-9},2.4e-09,Y,llm_only,14102
Materials_Science_and_Engineering_An_Introduction_Callister_Example 5.3,Materials: Metals,openai/gpt-4o-mini,text_only,39750,110.4,N,llm_only,16476
Materials_Science_and_Engineering_An_Introduction_Callister_Example 2.2,Materials: Metals,openai/gpt-4o-mini,text_only,12,"(2.07e-9, -2.07e-9)",N,llm_only,17713
